id,host_days,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,city,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
7222349,1244,within an hour,100%,94%,1,2,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,140,0,0,1,0,1,92,10,10,10,10,9,9,0,flexible,1.91
11569331,1712,N/A,,,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,4,1,3,2,Real Bed,120,1,1,1,0,1,100,10,10,10,10,10,10,0,flexible,0.59
3765289,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,65,1,1,1,0,4,50,6,4,8,9,8,6,0,strict,0.08
6523777,588,within an hour,100%,97%,0,1,0,Dorchester,Boston,Condominium,Private room,2,1,1,1,Futon,70,1,1,1,15,1,93,10,10,10,10,9,9,0,moderate,3.53
7239024,1244,within an hour,100%,94%,1,2,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,100,0,0,2,20,1,97,10,10,10,10,9,10,0,flexible,4.39
12103501,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,34,1,1,0,0,10,95,10,10,10,10,10,10,1,moderate,1.1
5991427,724,within an hour,75%,100%,0,3,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,65,0,0,1,0,2,74,8,8,8,9,8,8,1,strict,1.36
11964926,286,within an hour,100%,98%,0,2,0,Dorchester,Boston,House,Private room,2,1,1,2,Real Bed,60,0,0,1,0,1,83,9,9,9,9,9,9,0,flexible,6
11021254,1109,within a day,100%,100%,0,0,0,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,55,0,1,1,0,3,,,,,,,,0,moderate,
10185646,1745,within a few hours,100%,100%,0,5,1,Dorchester,Boston,Apartment,Entire home/apt,4,1,3,4,Real Bed,179,1,1,1,0,3,,,,,,,,0,moderate,
12366845,265,N/A,,,0,1,0,Dorchester,Boston,Apartment,Entire home/apt,6,1,3,3,Real Bed,200,1,1,4,20,3,,,,,,,,0,flexible,0.22
13622776,195,within an hour,90%,100%,0,1,0,Dorchester,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,85,1,1,1,0,7,100,10,10,10,10,10,10,1,flexible,1.3
13546414,642,within an hour,100%,100%,0,2,1,Dorchester,Boston,House,Private room,5,1,1,2,Real Bed,75,1,1,1,10,1,81,8,9,9,9,9,8,0,flexible,8.06
11389072,1745,within a few hours,100%,100%,0,5,1,Dorchester,Boston,Apartment,Private room,3,1,1,3,Real Bed,119,1,1,3,10,2,,,,,,,,0,moderate,
13415232,1457,within a few hours,90%,81%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,75,0,1,1,0,1,97,10,9,10,10,10,10,0,flexible,2.28
536865,1664,within an hour,100%,100%,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,4,1,2,3,Real Bed,109,1,1,4,15,2,87,9,9,9,9,7,9,1,moderate,3.67
1454258,1252,within an hour,100%,100%,1,3,1,Dorchester,Boston,Bed & Breakfast,Private room,2,2.5,1,1,Real Bed,100,0,0,2,20,1,98,10,10,10,10,10,10,0,flexible,4.34
7842550,1082,within an hour,100%,100%,0,1,1,Dorchester,Boston,House,Private room,2,1,1,2,Real Bed,45,0,0,1,20,1,83,9,9,9,9,7,9,1,moderate,3.7
1321422,1315,within an hour,100%,100%,1,7,1,Dorchester,Dorchester,House,Private room,3,1,1,1,Real Bed,76,1,1,1,17,1,96,10,10,10,10,9,10,1,flexible,5.07
13578911,541,within an hour,100%,100%,0,4,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,45,1,1,1,20,15,80,10,6,10,10,10,10,0,flexible,1
3765014,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,49,1,1,1,0,4,64,8,6,8,8,8,7,0,strict,0.36
12857981,279,within an hour,96%,100%,0,3,0,Dorchester,Boston,House,Private room,2,1,1,,Real Bed,60,0,1,1,20,1,93,9,9,10,10,9,9,1,strict,0.88
4484747,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,49,1,1,1,0,3,64,8,6,8,10,8,6,0,strict,0.22
4967219,774,within an hour,99%,100%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,69,0,1,2,20,1,82,9,8,9,9,9,8,0,flexible,7.16
13168176,226,within a few hours,100%,100%,0,1,0,Dorchester,Boston,Apartment,Entire home/apt,3,1,2,2,Real Bed,96,0,1,3,30,3,60,9,8,10,10,10,10,0,strict,1.71
13955674,174,within an hour,100%,100%,0,1,0,Dorchester,Boston,Apartment,Shared room,1,1,1,2,Real Bed,45,0,1,1,15,1,93,9,9,10,10,9,10,0,strict,3
4173285,1640,within a few hours,100%,100%,0,1,1,Dorchester,Boston,Condominium,Private room,1,1,1,1,Real Bed,89,1,0,1,0,3,100,10,10,10,10,9,10,0,strict,0.22
5844314,642,within an hour,100%,100%,0,2,1,Dorchester,Boston,House,Private room,5,1,1,1,Real Bed,100,1,1,2,0,1,90,9,9,9,9,8,9,0,flexible,9.45
14740708,129,N/A,,,0,1,0,Dorchester,Boston,Townhouse,Private room,2,1,1,2,Real Bed,55,1,1,1,0,4,,,,,,,,1,moderate,
13266133,329,within a few hours,100%,70%,1,8,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,85,1,1,1,15,2,100,10,10,10,10,10,10,0,moderate,0.75
13151270,224,within an hour,100%,96%,0,2,0,Dorchester,Boston,House,Private room,2,1,1,2,Real Bed,150,0,0,1,0,1,,,,,,,,0,flexible,
8956962,442,within a few hours,60%,100%,0,1,0,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,95,0,1,1,10,1,83,9,9,9,9,7,8,0,flexible,0.78
9415687,1517,within an hour,100%,100%,0,2,1,Dorchester,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,0,1,1,0,2,100,10,10,10,10,10,10,0,strict,1.4
9685076,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,35,1,1,0,0,10,100,10,9,10,10,9,10,0,moderate,0.69
4484798,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,68,1,1,1,0,2,69,8,6,9,8,8,7,0,strict,0.95
12593655,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,31,1,1,0,0,10,,,,,,,,0,moderate,
7006683,886,within a day,93%,46%,0,2,0,Dorchester,Boston,Apartment,Private room,2,2,1,1,Real Bed,80,0,0,1,0,1,100,10,10,10,10,10,10,0,moderate,0.15
3303860,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,65,1,1,2,0,3,55,8,5,10,10,7,6,0,strict,0.15
13613812,896,within an hour,100%,56%,0,22,0,Dorchester,Boston,Apartment,Private room,2,1,1,2,Real Bed,135,0,1,1,10,1,,,,,,,,0,moderate,
4695542,774,within an hour,99%,100%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,69,0,1,2,20,1,85,9,8,9,9,9,9,0,flexible,7.67
3344639,930,within an hour,100%,100%,0,3,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,50,1,1,1,35,3,93,10,9,10,10,9,9,0,strict,3.18
10610205,352,within an hour,100%,100%,0,3,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,76,0,0,1,10,2,97,10,10,10,10,9,10,0,moderate,4.94
3057116,962,within a few hours,100%,45%,1,1,1,Dorchester,Boston,House,Private room,3,1,1,2,Real Bed,79,0,1,2,50,1,97,10,10,10,10,9,10,0,flexible,2.16
7939556,896,within an hour,100%,56%,0,22,0,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,100,0,1,1,15,2,100,,,,10,8,10,0,moderate,0.09
7693354,679,within an hour,100%,100%,0,1,1,Dorchester,Boston,House,Private room,2,2,1,1,Real Bed,82,0,1,1,0,1,91,10,9,9,10,9,9,1,moderate,8.86
91588,2095,within a day,90%,78%,0,1,1,Dorchester,Boston,Condominium,Private room,2,1,1,1,Real Bed,80,1,1,1,35,1,91,9,10,10,9,9,9,0,moderate,0.12
9887664,819,within an hour,100%,100%,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,160,1,1,1,0,3,90,9,8,10,10,10,9,1,strict,1.58
13655923,193,within an hour,100%,100%,0,1,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,60,0,0,1,0,2,99,10,10,10,10,9,10,0,moderate,7.81
57156,2259,within a few hours,100%,100%,0,1,0,Dorchester,Boston,House,Entire home/apt,2,1,1,1,Real Bed,95,0,0,1,0,7,87,9,8,9,9,9,9,0,moderate,0.26
12020004,500,within a day,79%,82%,0,2,1,Dorchester,Boston,Apartment,Entire home/apt,6,1,2,3,Real Bed,144,0,1,1,0,2,80,9,9,10,10,7,9,0,moderate,1.19
6574771,930,within an hour,100%,100%,0,3,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,45,1,1,1,0,3,97,10,10,10,10,9,10,0,strict,4.03
9332643,1359,N/A,,,0,1,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,100,0,0,1,0,1,,,,,,,,0,flexible,
7934491,896,within an hour,100%,56%,0,22,0,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,135,0,1,1,20,3,,,,,,,,0,moderate,
13281106,1991,within a few hours,92%,69%,0,3,1,Dorchester,Boston,Apartment,Entire home/apt,3,1,2,2,Real Bed,150,0,1,1,0,1,100,,,,,,,0,flexible,0.37
12052292,885,within an hour,100%,0%,0,1,0,Dorchester,Boston,Apartment,Private room,2,1,1,1,Futon,44,0,1,1,20,1,,,,,,,,0,strict,0.33
1112193,1346,within an hour,94%,99%,0,5,1,Dorchester,Boston,House,Private room,2,1.5,1,2,Real Bed,65,0,0,1,0,1,89,9,9,10,9,8,9,1,moderate,2.98
9494212,962,within an hour,100%,98%,0,4,1,Dorchester,Boston,Apartment,Private room,3,1,1,1,Real Bed,64,1,1,1,15,1,91,10,9,10,10,8,9,0,strict,3.75
6626933,1447,within a few hours,100%,91%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,75,0,1,1,20,2,91,10,9,10,10,9,9,0,moderate,3.23
11853416,1248,within an hour,100%,100%,0,1,1,Dorchester,Boston,Condominium,Entire home/apt,5,1,2,2,Real Bed,189,1,1,4,25,3,,,,,,,,0,strict,0.21
9493951,962,within an hour,100%,98%,0,4,1,Dorchester,Boston,Apartment,Private room,4,1,1,2,Real Bed,75,1,1,2,10,1,89,10,9,10,10,9,9,0,strict,4.81
10034592,863,within a few hours,100%,67%,1,1,0,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,55,1,1,1,0,1,96,10,9,10,10,10,10,0,strict,1.66
205894,2433,within an hour,100%,100%,0,11,1,Dorchester,Boston,House,Private room,2,1.5,1,1,Real Bed,65,1,1,1,15,2,89,9,9,9,9,8,9,1,strict,2.05
4875342,1267,within a day,100%,0%,0,1,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,75,1,0,1,0,2,82,8,7,10,10,8,9,0,moderate,0.55
1352776,1274,within an hour,100%,100%,0,1,1,Dorchester,Boston,Condominium,Private room,2,1,1,1,Real Bed,65,1,1,1,25,2,93,10,10,10,10,9,9,0,flexible,1.91
13509665,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,49,1,1,1,0,2,,,,,,,,0,strict,
12125635,329,within a few hours,100%,70%,1,8,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,1,1,1,15,2,100,10,10,10,10,10,10,0,moderate,0.97
4793787,754,within an hour,100%,97%,1,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,45,1,1,1,30,1,98,10,10,10,10,10,10,0,strict,5.47
13417233,1133,within a few hours,90%,81%,0,1,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,62,0,1,1,0,3,100,10,9,10,10,9,10,0,strict,2
13574652,541,within an hour,100%,100%,0,4,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,60,1,1,1,20,7,,,,,,,,0,flexible,
10559976,369,within an hour,98%,88%,0,7,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,55,1,1,1,10,1,,,,,,,,0,strict,
2811937,1132,within a few hours,100%,100%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,65,1,0,2,40,4,93,9,9,10,9,8,9,0,flexible,1.53
9279773,1153,within a few hours,100%,74%,0,1,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,70,1,1,1,25,1,99,10,10,10,10,10,10,0,moderate,1.42
7725279,535,within an hour,100%,95%,0,3,1,Dorchester,Dorchester,House,Private room,1,1,1,1,Real Bed,40,0,1,1,0,2,94,9,9,10,10,8,10,0,moderate,1.61
3678429,901,N/A,,,0,1,0,Dorchester,Boston,House,Shared room,1,1,1,1,Pull-out Sofa,80,0,1,1,50,1,95,10,10,9,10,8,10,0,moderate,0.31
12109171,543,within an hour,100%,96%,0,5,1,Dorchester,Boston,Apartment,Entire home/apt,6,2,3,4,Real Bed,175,1,1,2,30,1,95,10,10,10,10,9,9,1,strict,4.17
6627469,1447,within a few hours,100%,91%,0,2,1,Dorchester,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,200,0,1,4,50,1,90,9,9,10,10,9,9,0,moderate,0.53
14671948,1641,within an hour,100%,73%,0,2,1,Dorchester,Boston,Entire Floor,Entire home/apt,6,1,2,3,Real Bed,153,0,0,4,10,1,,,,,,,,0,moderate,
9494511,962,within an hour,100%,98%,0,4,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,59,1,1,1,10,1,89,10,9,9,9,8,9,0,strict,2.98
7449448,535,within an hour,100%,95%,0,3,1,Dorchester,Boston,House,Private room,1,1,1,1,Real Bed,45,0,1,1,0,2,92,10,9,10,10,8,10,0,moderate,0.97
14918425,1969,within a day,50%,85%,0,2,0,Dorchester,Boston,Apartment,Entire home/apt,9,1,3,5,Real Bed,160,1,1,1,0,1,,,,,,,,0,flexible,
533152,2539,within a day,73%,91%,0,10,1,Dorchester,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,1,1,2,10,2,93,10,10,9,9,9,9,0,strict,0.41
3415434,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,63,1,1,1,0,4,78,9,6,8,9,9,9,0,strict,0.33
4431210,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,49,1,1,1,0,3,88,8,8,10,10,9,8,0,strict,0.22
826706,1745,within a few hours,100%,100%,0,5,1,Dorchester,Boston,Apartment,Private room,2,1,1,2,Real Bed,72,1,1,2,10,3,66,6,7,8,7,5,7,0,moderate,0.18
3628320,1639,within an hour,100%,93%,0,3,1,Dorchester,Boston,Apartment,Entire home/apt,5,1,2,2,Real Bed,130,1,1,2,5,1,88,10,9,9,9,9,9,0,flexible,0.48
14900236,131,within a few hours,67%,100%,0,2,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,80,0,0,1,0,1,,,,,,,,0,flexible,
14127153,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,31,1,1,1,0,10,100,10,10,10,10,10,10,0,moderate,1
10068240,962,within an hour,100%,98%,0,4,1,Dorchester,Boston,Apartment,Private room,4,1,1,2,Real Bed,67,1,1,1,15,1,92,10,9,10,10,9,9,0,strict,3.96
13098572,228,within a day,70%,67%,0,1,0,Dorchester,Boston,House,Entire home/apt,3,1,0,2,Real Bed,129,0,0,1,0,1,60,8,4,8,10,4,6,0,flexible,0.56
400067,1745,within a few hours,100%,100%,0,5,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,56,1,1,1,10,3,86,9,9,9,10,8,8,0,moderate,0.51
3250847,1984,within a few hours,80%,100%,0,4,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,70,0,1,1,20,2,80,9,9,10,10,8,8,0,moderate,0.15
530983,2539,within a day,73%,91%,0,10,1,Dorchester,Boston,House,Entire home/apt,9,2,4,4,Real Bed,175,1,1,4,10,2,93,10,10,10,10,9,9,0,strict,0.41
4447430,846,within a day,80%,75%,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,6,1.5,3,2,Real Bed,300,1,1,1,0,3,99,10,10,10,10,10,10,0,moderate,0.81
531552,2539,within a day,73%,91%,0,10,1,Dorchester,Boston,Apartment,Entire home/apt,5,1,2,3,Real Bed,125,1,1,2,10,2,93,9,10,8,9,8,9,0,strict,0.22
13313124,1991,within a few hours,92%,69%,0,3,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,0,0,1,10,1,80,9,8,9,8,9,7,0,flexible,0.67
14539326,896,within an hour,100%,56%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,100,0,1,1,0,2,,,,,,,,0,strict,
11759332,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,65,1,1,0,0,3,,,,,,,,0,moderate,
3250739,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,65,1,1,1,0,4,70,8,6,9,9,9,8,0,strict,0.6
14632821,370,within a few hours,100%,100%,0,1,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,72,0,1,1,15,2,93,10,9,10,10,9,9,0,strict,4
6887926,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,68,1,1,1,0,1,40,7,3,8,8,8,3,0,strict,0.21
2000797,1149,within an hour,100%,96%,0,4,1,Dorchester,Boston,House,Private room,2,2.5,1,1,Real Bed,70,0,1,1,20,2,90,9,9,10,10,9,9,0,moderate,2.21
579605,2539,within a day,73%,91%,0,10,1,Dorchester,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,1,1,2,10,2,93,10,10,10,9,9,9,0,strict,0.2
11966297,288,within a day,50%,94%,0,1,0,Dorchester,Boston,Condominium,Entire home/apt,4,2,2,2,Real Bed,150,0,0,1,0,1,97,10,10,10,10,9,9,0,moderate,1.85
6870485,1984,within a few hours,80%,100%,0,4,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,65,0,1,1,20,1,89,9,9,9,10,9,9,0,flexible,0.47
4216208,1112,within a day,88%,93%,0,1,0,Dorchester,Boston,Apartment,Entire home/apt,4,1,2,3,Real Bed,89,1,1,4,25,3,83,9,8,10,9,8,9,0,moderate,2.37
3052935,1984,within a few hours,80%,100%,0,4,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,70,0,1,1,20,2,77,8,7,9,9,8,7,0,moderate,0.52
8886703,1411,within an hour,100%,100%,0,2,1,Dorchester,Boston,House,Private room,2,1.5,1,1,Airbed,52,1,1,1,10,1,92,9,10,10,10,8,9,0,moderate,1.11
9685085,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,38,1,1,1,0,10,100,10,10,10,10,10,10,0,moderate,0.7
12343588,266,within an hour,100%,100%,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,6,1,3,3,Real Bed,165,1,1,5,0,1,96,10,10,10,10,9,10,0,moderate,6.67
3945704,862,within an hour,100%,99%,1,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,1,0,1,10,1,97,10,10,10,10,9,10,1,moderate,3.91
12657537,896,within an hour,100%,56%,0,22,0,Dorchester,Boston,Apartment,Private room,2,1,1,2,Real Bed,135,0,1,1,15,1,,,,,,,,0,moderate,
13767907,186,within an hour,100%,100%,0,1,0,Dorchester,Boston,Townhouse,Private room,2,1,1,1,Real Bed,60,1,1,1,0,4,73,8,7,9,9,8,8,1,moderate,4.93
9383459,418,within a day,100%,86%,0,1,1,Dorchester,Boston,House,Private room,3,1.5,1,2,Real Bed,35,0,0,1,35,3,94,9,9,10,10,8,10,0,flexible,4.27
14822087,594,within a day,100%,100%,0,1,0,Dorchester,Boston,Bed & Breakfast,Shared room,2,1,1,1,Real Bed,44,0,0,1,15,1,,,,,,,,0,flexible,
13374617,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,31,1,1,0,0,10,73,8,9,10,9,5,8,0,moderate,2.37
4527029,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,46,1,1,1,0,5,71,8,6,9,9,8,8,0,moderate,0.42
14093943,1670,within an hour,91%,100%,0,2,0,Dorchester,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,95,1,1,2,10,7,40,4,6,8,8,8,4,0,strict,1
7476936,1396,N/A,,,0,1,1,Dorchester,Boston,Apartment,Private room,2,1,1,2,Real Bed,100,1,1,1,0,1,93,8,8,10,10,8,9,1,moderate,0.23
1332786,1315,within an hour,100%,100%,1,7,1,Dorchester,Dorchester,House,Private room,1,1,1,1,Real Bed,47,1,1,1,0,1,98,10,10,10,10,10,10,1,flexible,2.82
4350898,1269,within a few hours,100%,71%,0,2,1,Dorchester,Boston,Apartment,Private room,2,1,1,1,Real Bed,99,0,1,1,0,2,100,10,10,10,10,8,10,0,flexible,2
14040282,352,within an hour,100%,100%,0,3,1,Dorchester,Boston,House,Private room,4,1,1,2,Real Bed,96,0,0,2,10,4,93,10,10,10,10,8,9,0,moderate,6
3953472,1234,within an hour,100%,100%,0,1,1,Dorchester,Boston,Apartment,Entire home/apt,6,1,2,3,Real Bed,144,1,1,2,12,4,95,10,10,10,10,9,10,0,strict,0.51
18711,2539,within a day,73%,91%,0,10,1,Dorchester,Boston,Apartment,Entire home/apt,6,1,3,3,Real Bed,126,1,1,3,10,6,88,9,9,9,9,9,9,0,strict,0.22
1544702,1315,within an hour,100%,100%,1,7,1,Dorchester,Dorchester,House,Private room,3,2,1,2,Real Bed,77,1,1,1,17,1,97,10,10,10,10,9,10,1,flexible,6.09
315982,2433,within an hour,100%,100%,0,11,1,Dorchester,Boston,Townhouse,Entire home/apt,6,1.5,2,2,Real Bed,165,1,1,5,20,1,87,9,9,9,9,8,9,0,strict,1.53
561769,2539,within a day,73%,91%,0,10,1,Dorchester,Boston,Apartment,Entire home/apt,6,1,2,4,Real Bed,142,1,1,2,10,2,87,10,10,8,10,9,9,0,strict,0.08
12344014,1823,N/A,,,0,1,0,Dorchester,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,175,0,1,1,0,2,87,9,9,10,10,7,9,0,flexible,0.86
7071883,1456,within a few hours,100%,100%,1,1,1,Dorchester,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,195,1,1,1,0,2,97,10,10,10,10,10,10,0,moderate,1.04
4494419,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,59,1,1,1,0,3,70,8,6,10,10,9,6,0,strict,0.09
3166256,950,within a day,100%,83%,1,1,0,Dorchester,Boston,Bed & Breakfast,Entire home/apt,4,1.5,2,2,Real Bed,135,1,0,2,55,3,96,9,10,10,10,9,10,0,strict,3.74
13242393,895,within a day,93%,57%,0,17,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,39,1,1,1,0,30,100,10,10,10,10,10,10,0,strict,0.43
2871079,983,N/A,,,0,1,1,Dorchester,Boston,Loft,Entire home/apt,2,1,1,1,Real Bed,250,0,0,1,0,1,,,,,,,,0,moderate,
13979354,583,within a few hours,100%,99%,0,2,1,Dorchester,Boston,House,Private room,4,1,1,2,Real Bed,88,0,1,1,19,1,91,10,10,10,10,8,9,1,flexible,7.92
10268223,368,a few days or more,0%,100%,0,1,0,Dorchester,Boston,House,Private room,2,1.5,1,1,Real Bed,60,0,0,1,0,1,90,10,10,10,9,10,10,0,flexible,0.25
3641545,1315,within an hour,100%,100%,1,7,1,Dorchester,Boston,House,Private room,3,2,1,3,Real Bed,68,1,1,1,17,1,100,10,10,10,10,10,10,0,flexible,0.22
839265,1745,within a few hours,100%,100%,0,5,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,56,1,1,1,10,3,89,9,9,10,9,7,9,0,moderate,0.36
232990,1991,within an hour,100%,100%,0,3,1,Dorchester,Boston,House,Private room,3,1.5,1,1,Real Bed,79,1,1,1,20,2,93,9,10,10,10,9,9,1,strict,0.9
1584362,1315,within an hour,100%,100%,1,7,1,Dorchester,Dorchester,House,Private room,3,2,1,2,Real Bed,63,1,1,1,17,1,97,10,10,10,10,9,10,1,flexible,6.48
4503393,941,within a few hours,79%,100%,0,18,1,Dorchester,Boston,Apartment,Private room,1,1,1,1,Real Bed,55,1,1,1,0,3,47,7,4,8,7,5,5,0,strict,0.13
1821633,1252,within an hour,100%,100%,1,3,1,Dorchester,Boston,Bed & Breakfast,Private room,2,2.5,1,1,Real Bed,100,0,0,2,20,1,98,10,10,10,10,10,10,0,flexible,3.53
4934600,732,within an hour,100%,100%,0,3,1,Dorchester,Boston,House,Entire home/apt,4,1,1,3,Real Bed,150,1,1,3,25,2,93,10,10,10,10,8,9,0,moderate,4.92
3394437,929,within a day,100%,50%,0,1,0,Dorchester,Boston,House,Entire home/apt,6,3,3,3,Real Bed,300,0,1,6,50,2,87,9,8,10,10,8,9,0,moderate,0.56
533114,2539,within a day,73%,91%,0,10,1,Dorchester,Boston,Apartment,Entire home/apt,6,2.5,2,3,Real Bed,168,1,1,2,10,2,93,9,10,9,10,8,9,0,strict,0.16
7367795,618,within an hour,100%,88%,1,7,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,150,0,0,1,0,1,95,10,10,10,10,10,9,0,strict,0.29
8523157,644,within a few hours,100%,62%,1,1,1,Dorchester,Boston,House,Private room,2,1,1,1,Real Bed,79,0,0,2,29,1,100,10,10,10,10,9,10,0,strict,3.08
12586305,579,within an hour,100%,95%,0,3,1,Dorchester,Boston,House,Private room,2,1,1,2,Real Bed,70,0,1,1,0,1,100,10,10,10,10,8,9,0,strict,1.45
12175961,947,within a few hours,100%,94%,0,22,0,Dorchester,Boston,Apartment,Private room,1,1,1,1,Airbed,35,1,1,0,0,10,80,8,6,10,10,4,6,0,moderate,0.25
6965516,629,within an hour,100%,100%,0,3,1,Dorchester,Boston,House,Private room,1,1,1,1,Real Bed,73,1,1,0,0,4,100,10,10,10,10,10,10,0,strict,0.1
6655012,579,within an hour,100%,95%,0,3,1,Dorchester,Boston,House,Private room,2,1,1,1,Airbed,65,0,1,1,20,1,90,9,9,9,9,9,9,0,strict,2.9
12126299,2439,within a few hours,100%,89%,0,2,1,Dorchester,Boston,Apartment,Entire home/apt,6,2.5,3,3,Real Bed,275,0,0,1,0,2,100,10,10,10,10,9,10,0,moderate,0.63
5048406,719,within a few hours,100%,50%,1,2,1,Dorchester,Boston,House,Private room,2,2,1,1,Real Bed,78,0,1,1,25,2,96,10,10,10,10,8,10,0,strict,1.2
